city,state,time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum
Columbus,OH,2023-04-12,15.7,23.5,7.4,0.0,18.1,24.32
Columbus,OH,2023-04-13,17.0,24.3,8.2,0.0,13.5,25.12
Columbus,OH,2023-04-14,16.2,22.9,8.9,0.0,13.3,17.98
Columbus,OH,2023-04-15,17.4,24.8,11.8,1.4,14.1,17.34
Columbus,OH,2023-04-16,15.0,22.7,9.0,8.5,27.6,15.61
Columbus,OH,2023-04-17,6.3,8.3,4.0,1.0,35.4,6.15
Columbus,OH,2023-04-18,6.9,13.2,1.2,0.0,22.0,26.14
Columbus,OH,2023-04-19,11.1,21.8,1.1,0.0,12.5,25.31
Columbus,OH,2023-04-20,17.9,26.5,8.4,0.0,21.4,24.64
Columbus,OH,2023-04-21,16.1,22.4,10.8,7.4,19.1,16.91
Columbus,OH,2023-04-22,10.5,15.1,6.3,19.7,26.7,22.13
Columbus,OH,2023-04-23,5.2,8.6,0.9,0.5,17.4,12.92
Columbus,OH,2023-04-24,5.1,8.7,0.4,0.0,15.5,16.11
Columbus,OH,2023-04-25,6.4,13.3,-1.1,0.0,13.3,17.55
Columbus,OH,2023-04-26,7.9,13.9,1.4,0.1,13.5,25.91
Columbus,OH,2023-04-27,10.2,18.2,0.7,0.0,12.9,25.23
Columbus,OH,2023-04-28,13.9,19.7,10.0,28.0,21.1,10.35
Columbus,OH,2023-04-29,13.7,18.2,11.3,0.5,25.9,13.5
Columbus,OH,2023-04-30,10.5,14.2,6.7,4.7,25.2,20.42
Columbus,OH,2023-05-01,5.4,7.4,3.9,8.9,31.7,6.9
Columbus,OH,2023-05-02,6.2,7.6,4.0,6.2,30.9,6.08
Columbus,OH,2023-05-03,7.8,12.4,3.5,1.1,30.7,14.17
Columbus,OH,2023-05-04,10.1,16.1,2.4,0.3,11.3,22.04
Columbus,OH,2023-05-05,12.3,20.0,3.9,0.0,13.0,27.62
Columbus,OH,2023-05-06,15.8,23.6,7.0,0.0,13.4,25.17
Columbus,OH,2023-05-07,17.6,25.8,11.0,19.6,22.9,15.07
Columbus,OH,2023-05-08,18.0,23.0,12.3,1.3,13.0,15.81
Columbus,OH,2023-05-09,16.0,20.9,11.0,1.2,21.3,26.96
Columbus,OH,2023-05-10,15.0,22.9,6.2,0.0,11.3,28.57
Columbus,OH,2023-05-11,17.2,26.1,8.7,0.0,13.3,26.7
Columbus,OH,2023-05-12,18.0,25.3,11.7,27.8,12.4,14.5
Columbus,OH,2023-05-13,19.7,23.4,16.0,2.3,15.6,15.53
Columbus,OH,2023-05-14,19.1,24.8,14.5,0.0,19.5,20.82
Columbus,OH,2023-05-15,17.3,23.0,12.7,0.0,9.7,22.91
Columbus,OH,2023-05-16,15.8,19.4,11.4,0.5,10.4,9.28
Columbus,OH,2023-05-17,14.1,19.3,9.3,0.0,16.9,29.73
Columbus,OH,2023-05-18,13.6,22.7,3.7,0.0,10.6,29.75
Columbus,OH,2023-05-19,19.6,25.2,13.3,3.6,21.6,21.64
Columbus,OH,2023-05-20,17.0,20.5,12.1,11.6,22.3,24.29
Columbus,OH,2023-05-21,15.9,24.0,7.2,0.0,14.4,26.86
Columbus,OH,2023-05-22,18.3,24.9,10.3,0.0,12.3,24.65
Columbus,OH,2023-05-23,19.5,26.8,12.6,0.0,13.3,24.97
Columbus,OH,2023-05-24,19.1,26.3,12.3,0.0,22.0,24.17
Columbus,OH,2023-05-25,14.4,20.3,8.8,0.0,19.2,28.26
Columbus,OH,2023-05-26,16.3,24.1,8.6,0.0,14.3,30.35
Columbus,OH,2023-05-27,18.1,25.1,10.5,0.0,14.2,27.3
Columbus,OH,2023-05-28,18.5,23.3,14.5,0.0,10.3,14.28
Columbus,OH,2023-05-29,21.8,29.2,14.1,0.0,14.5,27.37
Columbus,OH,2023-05-30,22.9,29.0,16.1,0.0,13.7,27.15
Columbus,OH,2023-05-31,23.5,29.2,16.7,0.1,11.1,26.51
Columbus,OH,2023-06-01,24.0,31.6,15.6,0.0,14.1,30.11
Columbus,OH,2023-06-02,25.0,34.3,15.7,0.0,24.0,28.95
Columbus,OH,2023-06-03,25.9,33.2,18.0,0.3,21.3,25.15
Columbus,OH,2023-06-04,23.3,30.6,16.5,0.0,16.7,29.92
Columbus,OH,2023-06-05,20.2,27.2,12.9,0.0,13.4,26.79
Columbus,OH,2023-06-06,20.9,27.4,14.0,0.0,17.3,19.19
Columbus,OH,2023-06-07,17.8,23.9,10.5,0.0,16.6,30.16
Columbus,OH,2023-06-08,16.7,22.6,9.0,0.0,15.9,21.68
Columbus,OH,2023-06-09,18.5,24.1,11.1,0.0,15.3,22.83
Columbus,OH,2023-06-10,20.7,27.9,12.4,0.0,12.0,29.63
Columbus,OH,2023-06-11,18.9,25.0,13.7,13.5,22.8,12.7
Columbus,OH,2023-06-12,17.2,20.8,14.3,5.3,25.5,15.51
Columbus,OH,2023-06-13,14.7,20.5,9.8,22.9,26.9,12.12
Columbus,OH,2023-06-14,17.8,22.7,13.8,10.8,30.7,23.11
Columbus,OH,2023-06-15,19.0,25.7,11.9,2.4,12.1,23.96
Columbus,OH,2023-06-16,17.9,22.8,13.0,6.7,24.4,20.85
Columbus,OH,2023-06-17,18.0,25.7,10.5,0.0,14.3,27.86
Columbus,OH,2023-06-18,20.4,27.1,13.3,0.0,9.3,29.69
Columbus,OH,2023-06-19,20.5,24.2,17.3,4.8,11.9,9.61
Columbus,OH,2023-06-20,21.0,23.8,19.0,2.5,24.4,11.88
Columbus,OH,2023-06-21,22.3,27.3,17.9,0.2,22.9,25.03
Columbus,OH,2023-06-22,18.9,23.0,15.8,5.2,14.0,11.81
Columbus,OH,2023-06-23,20.1,24.1,17.8,20.0,9.7,11.82
Columbus,OH,2023-06-24,21.7,28.0,15.6,1.5,10.4,25.92
Columbus,OH,2023-06-25,23.5,29.3,16.7,1.7,22.9,22.84
Columbus,OH,2023-06-26,21.5,24.8,18.2,17.2,27.9,19.51
Columbus,OH,2023-06-27,20.4,24.4,17.8,1.9,22.1,17.25
Columbus,OH,2023-06-28,20.9,26.5,14.6,0.1,10.2,23.85
Columbus,OH,2023-06-29,22.8,29.5,15.4,0.0,14.3,27.59
Columbus,OH,2023-06-30,24.7,30.1,20.4,0.4,16.3,18.0
Columbus,OH,2023-07-01,24.3,29.1,20.4,9.2,20.2,19.48
Columbus,OH,2023-07-02,23.5,29.1,20.5,40.9,24.4,19.87
Columbus,OH,2023-07-03,22.9,27.3,20.6,17.7,12.9,16.91
Columbus,OH,2023-07-04,24.4,29.7,19.2,0.6,8.2,25.66
Columbus,OH,2023-07-05,25.3,30.9,20.0,0.3,12.0,26.86
Columbus,OH,2023-07-06,24.3,29.9,20.3,9.6,17.0,21.26
Columbus,OH,2023-07-07,23.6,28.6,19.0,0.9,12.0,24.54
Columbus,OH,2023-07-08,22.5,26.6,19.0,5.4,14.4,16.68
Columbus,OH,2023-07-09,21.3,25.7,17.9,0.5,16.2,22.31
Columbus,OH,2023-07-10,21.7,28.0,14.6,0.0,11.2,25.15
Columbus,OH,2023-07-11,23.3,29.3,16.8,0.0,14.9,26.9
Columbus,OH,2023-07-12,24.6,30.2,18.5,0.3,15.0,25.35
Columbus,OH,2023-07-13,25.8,30.7,22.3,0.5,17.0,25.63
Columbus,OH,2023-07-14,25.0,30.0,19.3,0.0,12.6,27.28
Columbus,OH,2023-07-15,22.4,27.7,18.6,10.1,13.4,9.87
Columbus,OH,2023-07-16,23.9,29.4,19.0,0.9,17.6,25.48
Columbus,OH,2023-07-17,23.1,28.8,20.3,14.0,19.8,23.42
Columbus,OH,2023-07-18,22.1,28.5,17.4,7.5,14.2,22.3
Columbus,OH,2023-07-19,23.2,29.4,17.7,0.7,8.3,23.45
Columbus,OH,2023-07-20,24.5,31.4,20.0,6.4,16.5,24.11
Columbus,OH,2023-07-21,22.2,26.4,18.2,0.1,14.8,21.91
Columbus,OH,2023-07-22,21.8,27.4,15.2,0.0,8.7,25.25
Columbus,OH,2023-07-23,21.9,28.7,16.0,0.8,20.2,24.61
Columbus,OH,2023-07-24,22.4,30.1,16.0,4.5,12.8,24.36
Columbus,OH,2023-07-25,23.4,29.8,17.2,0.0,8.0,24.66
Columbus,OH,2023-07-26,25.5,32.8,18.2,1.1,24.8,22.98
Columbus,OH,2023-07-27,27.0,31.7,23.4,1.9,20.2,18.34
Columbus,OH,2023-07-28,26.3,33.2,21.6,3.9,16.6,23.72
Columbus,OH,2023-07-29,25.5,29.9,22.3,0.1,23.1,23.66
Columbus,OH,2023-07-30,23.2,28.4,16.7,0.1,15.2,24.65
Columbus,OH,2023-07-31,21.8,27.5,16.3,0.0,15.5,25.03
Columbus,OH,2023-08-01,21.6,28.8,15.0,0.0,17.5,26.0
Columbus,OH,2023-08-02,22.6,29.4,15.3,0.0,9.0,26.69
Columbus,OH,2023-08-03,24.3,31.0,18.2,0.0,14.8,25.08
Columbus,OH,2023-08-04,24.7,31.2,17.6,0.2,14.1,25.23
Columbus,OH,2023-08-05,24.5,29.7,19.1,0.0,15.0,18.58
Columbus,OH,2023-08-06,25.1,31.4,20.6,3.4,22.6,21.37
Columbus,OH,2023-08-07,21.6,25.8,19.9,20.9,19.5,10.4
Columbus,OH,2023-08-08,21.7,27.5,16.7,0.1,16.3,25.24
Columbus,OH,2023-08-09,22.0,28.8,16.1,10.2,17.8,21.93
Columbus,OH,2023-08-10,22.3,27.4,19.1,7.9,15.9,20.69
Columbus,OH,2023-08-11,23.1,29.3,17.6,1.3,11.8,21.66
Columbus,OH,2023-08-12,24.2,30.8,20.0,7.9,23.5,20.98
Columbus,OH,2023-08-13,23.3,29.7,15.8,0.0,14.8,23.19
Columbus,OH,2023-08-14,22.6,25.8,20.0,22.8,9.3,9.08
Columbus,OH,2023-08-15,20.8,23.9,18.4,11.6,24.5,17.2
Columbus,OH,2023-08-16,20.8,25.4,15.7,0.0,12.2,18.9
Columbus,OH,2023-08-17,20.8,27.3,16.0,9.4,23.4,20.45
Columbus,OH,2023-08-18,18.9,23.5,14.3,0.0,20.1,20.61
Columbus,OH,2023-08-19,19.0,25.3,12.3,0.0,7.8,25.42
Columbus,OH,2023-08-20,22.8,30.3,15.0,0.0,9.1,24.21
Columbus,OH,2023-08-21,26.4,32.0,20.8,0.0,13.1,21.87
Columbus,OH,2023-08-22,23.8,28.2,19.4,0.0,10.1,23.72
Columbus,OH,2023-08-23,24.3,33.1,18.3,0.0,19.8,19.11
Columbus,OH,2023-08-24,25.6,32.0,20.8,2.6,25.6,12.6
Columbus,OH,2023-08-25,25.9,30.3,22.8,10.4,19.4,16.64
Columbus,OH,2023-08-26,23.3,27.8,19.4,0.1,12.4,17.02
Columbus,OH,2023-08-27,21.3,26.9,16.3,0.0,14.3,21.73
Columbus,OH,2023-08-28,19.6,25.6,13.9,0.0,13.7,24.54
Columbus,OH,2023-08-29,19.6,26.6,12.9,0.0,10.1,24.22
Columbus,OH,2023-08-30,18.6,22.3,15.2,0.0,17.5,19.14
Columbus,OH,2023-08-31,17.9,24.5,11.5,0.0,12.9,22.9
Columbus,OH,2023-09-01,20.2,27.0,13.0,0.0,10.7,23.85
Columbus,OH,2023-09-02,23.1,31.1,15.0,0.0,11.5,21.61
Columbus,OH,2023-09-03,25.4,31.9,19.3,0.1,16.0,21.03
Columbus,OH,2023-09-04,25.2,32.4,19.1,0.0,11.5,21.21
Columbus,OH,2023-09-05,25.9,33.0,18.6,0.0,12.2,21.38
Columbus,OH,2023-09-06,25.1,30.1,21.3,3.5,19.7,16.39
Columbus,OH,2023-09-07,22.3,26.0,19.9,2.8,16.9,12.7
Columbus,OH,2023-09-08,21.1,25.0,18.5,1.6,12.7,15.15
Columbus,OH,2023-09-09,20.3,25.9,16.1,0.2,19.5,19.11
Columbus,OH,2023-09-10,19.8,25.6,15.4,0.0,15.2,17.19
Columbus,OH,2023-09-11,19.6,26.0,13.0,0.0,6.8,18.46
Columbus,OH,2023-09-12,18.5,21.1,15.3,4.8,9.5,7.24
Columbus,OH,2023-09-13,17.0,22.0,12.6,0.2,12.6,19.31
Columbus,OH,2023-09-14,16.5,22.8,10.0,0.0,9.4,18.96
Columbus,OH,2023-09-15,16.4,23.0,10.5,0.0,10.3,22.1
Columbus,OH,2023-09-16,16.3,23.2,9.4,0.0,10.0,19.5
Columbus,OH,2023-09-17,18.2,22.8,14.3,0.8,8.7,18.23
Columbus,OH,2023-09-18,17.0,22.4,12.4,1.4,14.3,16.66
Columbus,OH,2023-09-19,16.3,23.2,9.7,0.0,8.7,19.45
Columbus,OH,2023-09-20,18.8,26.1,11.8,0.0,10.6,19.93
Columbus,OH,2023-09-21,20.2,27.5,13.3,0.0,10.4,19.79
Columbus,OH,2023-09-22,20.4,26.7,15.2,0.0,14.0,20.01
Columbus,OH,2023-09-23,18.2,25.2,12.3,0.0,12.8,20.52
Columbus,OH,2023-09-24,18.2,23.6,13.5,0.0,10.9,11.03
Columbus,OH,2023-09-25,18.4,20.5,15.0,1.3,7.4,5.75
Columbus,OH,2023-09-26,18.1,23.0,12.9,0.2,12.4,9.08
Columbus,OH,2023-09-27,18.7,23.7,15.3,6.0,18.4,10.6
Columbus,OH,2023-09-28,18.0,21.2,16.2,13.7,13.6,9.22
Columbus,OH,2023-09-29,18.4,23.5,14.5,1.2,6.6,12.85
Columbus,OH,2023-09-30,19.0,25.6,13.0,0.0,8.2,16.83
Columbus,OH,2023-10-01,19.4,26.3,13.0,0.0,9.8,18.17
Columbus,OH,2023-10-02,20.3,27.3,14.3,0.0,9.8,17.86
Columbus,OH,2023-10-03,21.7,28.1,15.2,0.0,8.7,17.09
Columbus,OH,2023-10-04,21.1,28.0,14.1,0.0,10.2,16.66
Columbus,OH,2023-10-05,19.8,25.4,16.9,5.0,17.2,7.74
Columbus,OH,2023-10-06,18.3,22.3,13.3,0.9,25.0,13.31
Columbus,OH,2023-10-07,10.7,14.8,6.7,0.5,25.6,12.72
Columbus,OH,2023-10-08,9.1,12.1,5.6,0.2,21.5,8.87
Columbus,OH,2023-10-09,11.4,14.9,8.5,0.2,17.8,11.92
Columbus,OH,2023-10-10,11.4,16.1,6.5,0.0,18.2,17.33
Columbus,OH,2023-10-11,11.8,19.1,4.9,0.0,14.6,17.24
Columbus,OH,2023-10-12,14.3,21.6,8.0,0.0,13.8,15.12
Columbus,OH,2023-10-13,15.4,22.1,9.6,0.0,18.5,15.77
Columbus,OH,2023-10-14,14.9,19.6,11.5,7.0,22.0,9.03
Columbus,OH,2023-10-15,11.0,13.9,8.2,0.1,19.6,11.4
Columbus,OH,2023-10-16,10.3,12.2,8.2,0.5,19.5,4.58
Columbus,OH,2023-10-17,10.9,13.8,8.2,0.1,9.7,8.02
Columbus,OH,2023-10-18,9.7,16.5,3.3,0.0,12.4,14.22
Columbus,OH,2023-10-19,12.8,18.9,8.1,6.6,21.0,8.26
Columbus,OH,2023-10-20,12.3,15.1,10.1,9.9,19.2,7.96
Columbus,OH,2023-10-21,11.1,15.2,8.5,1.4,19.1,11.35
Columbus,OH,2023-10-22,9.1,12.5,4.3,0.5,15.8,13.52
Columbus,OH,2023-10-23,7.9,15.4,1.2,0.0,9.9,14.97
Columbus,OH,2023-10-24,13.9,22.5,6.1,0.0,13.3,14.35
Columbus,OH,2023-10-25,17.4,21.7,15.1,0.0,18.7,10.09
Columbus,OH,2023-10-26,17.3,23.0,11.9,0.0,17.9,8.95
Columbus,OH,2023-10-27,19.4,23.8,16.8,0.2,23.3,7.94
Columbus,OH,2023-10-28,15.8,18.1,13.5,25.4,14.7,5.37
Columbus,OH,2023-10-29,13.4,14.8,12.3,26.5,12.9,3.74
Columbus,OH,2023-10-30,8.5,12.5,5.6,8.2,20.0,3.44
Columbus,OH,2023-10-31,3.8,7.7,-0.9,0.0,23.9,11.46
Columbus,OH,2023-11-01,0.9,5.8,-2.7,0.0,17.7,13.81
Columbus,OH,2023-11-02,3.0,9.6,-2.4,0.0,19.0,13.3
Columbus,OH,2023-11-03,7.4,13.7,1.7,0.0,21.1,13.15
Columbus,OH,2023-11-04,10.8,16.6,7.4,0.0,11.4,9.99
Columbus,OH,2023-11-05,8.5,14.1,4.8,0.0,11.6,12.75
Columbus,OH,2023-11-06,10.8,18.6,2.6,0.0,21.9,10.43
Columbus,OH,2023-11-07,14.9,18.1,9.0,0.2,21.9,10.55
Columbus,OH,2023-11-08,12.3,20.6,5.4,0.0,18.2,11.18
Columbus,OH,2023-11-09,13.9,20.7,8.8,0.3,23.5,9.44
Columbus,OH,2023-11-10,9.7,14.2,6.1,0.0,15.0,11.57
Columbus,OH,2023-11-11,5.2,9.2,1.1,0.0,11.4,7.94
Columbus,OH,2023-11-12,6.1,11.5,1.4,0.0,10.9,11.83
Columbus,OH,2023-11-13,6.8,15.1,0.2,0.0,18.0,11.76
Columbus,OH,2023-11-14,5.8,12.3,0.1,0.0,12.6,11.79
Columbus,OH,2023-11-15,7.0,16.3,1.1,0.0,12.8,11.35
Columbus,OH,2023-11-16,9.1,17.7,0.8,0.0,12.7,11.14
Columbus,OH,2023-11-17,12.3,14.9,7.5,16.5,20.5,1.41
Columbus,OH,2023-11-18,5.0,9.0,0.6,0.0,19.6,11.28
Columbus,OH,2023-11-19,5.0,12.3,0.2,0.0,10.6,10.98
Columbus,OH,2023-11-20,5.7,10.3,1.8,0.1,16.9,6.26
Columbus,OH,2023-11-21,8.9,11.1,6.8,18.3,25.0,1.62
Columbus,OH,2023-11-22,5.9,7.2,2.2,0.0,17.2,3.96
Columbus,OH,2023-11-23,4.3,9.8,0.4,0.0,13.8,10.43
Columbus,OH,2023-11-24,1.6,4.6,-1.9,0.0,17.7,10.17
Columbus,OH,2023-11-25,0.0,5.2,-3.8,0.0,9.8,10.14
Columbus,OH,2023-11-26,3.7,7.9,-1.0,4.7,18.8,3.52
Columbus,OH,2023-11-27,0.4,4.2,-1.5,0.2,23.9,3.61
Columbus,OH,2023-11-28,-4.4,-1.9,-6.6,0.0,21.4,9.44
Columbus,OH,2023-11-29,-1.9,5.7,-7.0,0.0,19.9,9.29
Columbus,OH,2023-11-30,4.7,11.4,-1.5,0.0,20.0,9.05
Columbus,OH,2023-12-01,8.0,9.7,5.8,5.4,17.5,1.57
Columbus,OH,2023-12-02,9.8,12.6,7.2,2.6,16.0,5.95
Columbus,OH,2023-12-03,8.3,12.1,4.6,0.5,32.0,6.78
Columbus,OH,2023-12-04,3.4,7.4,-0.3,0.0,14.8,6.65
Columbus,OH,2023-12-05,2.3,3.8,0.2,3.4,13.8,2.52
Columbus,OH,2023-12-06,2.0,4.9,-1.6,0.0,18.7,4.65
Columbus,OH,2023-12-07,3.5,9.6,-1.7,0.0,17.1,8.91
Columbus,OH,2023-12-08,8.3,13.4,3.8,0.0,18.5,8.41
Columbus,OH,2023-12-09,12.7,16.1,10.2,24.8,25.7,4.45
Columbus,OH,2023-12-10,4.3,9.4,1.1,0.3,17.6,5.42
Columbus,OH,2023-12-11,0.8,3.7,-2.2,0.0,16.3,7.1
Columbus,OH,2023-12-12,1.6,8.1,-3.1,0.0,18.9,9.21
Columbus,OH,2023-12-13,-0.7,4.6,-4.7,0.0,10.3,8.99
Columbus,OH,2023-12-14,-0.3,7.7,-5.2,0.0,12.2,9.2
Columbus,OH,2023-12-15,1.4,9.0,-3.2,0.0,10.4,9.23
Columbus,OH,2023-12-16,4.5,11.0,-1.2,0.0,13.6,7.92
Columbus,OH,2023-12-17,8.1,11.2,6.1,9.5,17.7,3.42
Columbus,OH,2023-12-18,2.6,5.4,-1.5,1.8,29.3,6.5
Columbus,OH,2023-12-19,-1.4,1.5,-3.4,0.0,25.5,7.55
Columbus,OH,2023-12-20,-1.0,5.5,-4.4,0.0,11.6,8.93
Columbus,OH,2023-12-21,2.2,8.1,-2.8,0.0,9.1,7.53
Columbus,OH,2023-12-22,4.5,9.0,0.6,0.0,8.3,4.2
Columbus,OH,2023-12-23,6.4,9.0,3.1,0.2,13.7,2.64
Columbus,OH,2023-12-24,8.5,11.3,7.2,0.1,9.1,3.56
Columbus,OH,2023-12-25,9.8,14.7,5.4,4.6,20.8,5.44
Columbus,OH,2023-12-26,12.2,15.0,10.4,4.0,21.0,2.59
Columbus,OH,2023-12-27,8.0,11.4,6.2,5.1,16.1,2.9
Columbus,OH,2023-12-28,6.1,8.4,1.5,0.9,17.7,5.49
Columbus,OH,2023-12-29,3.0,4.6,1.7,0.3,15.3,3.03
Columbus,OH,2023-12-30,2.7,5.3,0.8,0.9,18.0,5.03
Columbus,OH,2023-12-31,1.8,6.2,-1.4,1.5,19.2,4.17
Charlotte,NC,2023-01-01,11.6,15.2,8.7,0.2,12.7,5.45
Charlotte,NC,2023-01-02,12.1,18.5,6.9,0.0,12.2,9.09
Charlotte,NC,2023-01-03,15.3,20.4,11.8,8.2,24.5,7.79
Charlotte,NC,2023-01-04,16.2,17.9,15.0,40.0,22.3,2.05
Charlotte,NC,2023-01-05,11.6,17.2,5.6,0.0,22.7,11.71
Charlotte,NC,2023-01-06,7.5,12.0,3.3,0.0,12.4,11.71
Charlotte,NC,2023-01-07,6.3,11.5,2.3,0.1,9.5,8.14
Charlotte,NC,2023-01-08,6.5,10.1,4.9,4.3,11.6,3.61
Charlotte,NC,2023-01-09,6.7,11.7,2.8,2.1,18.4,12.0
Charlotte,NC,2023-01-10,5.8,13.1,-0.6,0.0,12.9,11.75
Charlotte,NC,2023-01-11,8.0,15.1,1.1,0.3,11.9,11.01
Charlotte,NC,2023-01-12,13.4,18.6,10.5,21.0,27.2,4.13
Charlotte,NC,2023-01-13,9.0,11.8,3.8,0.4,23.6,11.11
Charlotte,NC,2023-01-14,2.6,5.8,-0.2,0.0,23.7,12.52
Charlotte,NC,2023-01-15,2.8,10.7,-3.8,0.0,13.9,12.91
Charlotte,NC,2023-01-16,4.5,12.2,-2.3,0.0,11.3,11.08
Charlotte,NC,2023-01-17,8.8,12.3,6.7,9.2,19.9,2.73
Charlotte,NC,2023-01-18,11.4,16.6,8.1,0.0,11.3,8.27
Charlotte,NC,2023-01-19,15.4,19.1,11.8,1.7,29.8,5.31
Charlotte,NC,2023-01-20,10.2,15.1,6.1,0.0,26.3,13.06
Charlotte,NC,2023-01-21,4.9,9.3,0.4,0.0,12.7,12.36
Charlotte,NC,2023-01-22,4.4,6.1,3.1,24.9,13.0,2.4
Charlotte,NC,2023-01-23,5.8,9.6,1.2,1.0,25.3,12.28
Charlotte,NC,2023-01-24,3.0,10.7,-3.5,0.0,10.0,13.92
Charlotte,NC,2023-01-25,9.7,16.0,2.6,21.4,29.8,2.12
Charlotte,NC,2023-01-26,6.4,12.3,1.5,0.0,23.4,13.21
Charlotte,NC,2023-01-27,2.5,7.9,-2.7,0.0,12.1,14.22
Charlotte,NC,2023-01-28,5.2,12.8,-1.6,0.0,13.7,13.72
Charlotte,NC,2023-01-29,7.6,13.3,2.4,2.2,11.2,8.27
Charlotte,NC,2023-01-30,11.2,17.2,7.8,7.1,11.1,11.22
Charlotte,NC,2023-01-31,12.0,17.3,7.9,0.8,15.8,6.57
Charlotte,NC,2023-02-01,9.8,14.6,5.6,2.7,19.9,3.33
Charlotte,NC,2023-02-02,5.8,7.0,4.7,18.2,9.8,2.41
Charlotte,NC,2023-02-03,5.7,8.3,0.5,2.9,18.7,13.94
Charlotte,NC,2023-02-04,0.1,5.4,-4.9,0.0,16.9,15.13
Charlotte,NC,2023-02-05,5.1,12.9,-1.7,0.0,13.0,11.94
Charlotte,NC,2023-02-06,8.5,14.4,3.7,0.0,14.0,15.44
Charlotte,NC,2023-02-07,8.8,15.8,1.9,0.0,14.9,14.05
Charlotte,NC,2023-02-08,12.0,19.6,6.4,0.0,11.2,12.54
Charlotte,NC,2023-02-09,15.4,21.0,10.8,0.1,28.4,9.47
Charlotte,NC,2023-02-10,15.5,18.7,12.6,0.9,17.8,12.85
Charlotte,NC,2023-02-11,9.9,12.9,6.1,6.1,21.1,8.49
Charlotte,NC,2023-02-12,4.5,6.1,2.8,43.9,31.6,2.25
Charlotte,NC,2023-02-13,8.2,16.9,0.3,0.1,17.8,16.62
Charlotte,NC,2023-02-14,10.6,17.5,2.4,0.0,14.5,16.64
Charlotte,NC,2023-02-15,12.4,18.6,7.1,0.0,18.1,9.61
Charlotte,NC,2023-02-16,15.5,21.8,9.7,0.3,28.5,12.52
Charlotte,NC,2023-02-17,14.2,17.7,4.3,10.9,27.3,6.63
Charlotte,NC,2023-02-18,3.8,10.4,-2.4,0.0,16.3,17.83
Charlotte,NC,2023-02-19,7.5,13.5,1.7,0.0,16.0,10.93
Charlotte,NC,2023-02-20,12.5,17.3,7.7,0.1,19.7,9.64
Charlotte,NC,2023-02-21,16.4,21.3,12.6,0.0,23.7,14.96
Charlotte,NC,2023-02-22,17.1,22.4,11.3,0.4,26.4,12.57
Charlotte,NC,2023-02-23,21.1,25.7,17.5,0.6,34.3,14.38
Charlotte,NC,2023-02-24,18.2,20.8,12.4,1.3,17.6,16.43
Charlotte,NC,2023-02-25,10.5,13.8,8.2,4.3,17.3,5.97
Charlotte,NC,2023-02-26,11.0,15.7,7.4,0.1,8.8,5.25
Charlotte,NC,2023-02-27,14.8,21.0,8.9,2.3,31.9,10.81
Charlotte,NC,2023-02-28,18.4,23.2,12.7,0.0,28.7,18.24
Charlotte,NC,2023-03-01,14.5,21.4,8.3,0.0,13.4,16.65
Charlotte,NC,2023-03-02,16.6,18.2,15.3,15.7,21.9,4.17
Charlotte,NC,2023-03-03,18.1,23.6,14.2,13.2,36.6,9.93
Charlotte,NC,2023-03-04,14.9,18.8,10.8,0.0,23.8,19.7
Charlotte,NC,2023-03-05,11.2,17.4,5.3,0.0,15.3,19.88
Charlotte,NC,2023-03-06,13.4,20.7,6.2,0.0,14.5,17.72
Charlotte,NC,2023-03-07,16.7,22.1,11.3,0.0,26.8,19.9
Charlotte,NC,2023-03-08,9.0,14.4,3.7,0.0,27.6,20.08
Charlotte,NC,2023-03-09,10.0,16.6,3.1,0.0,12.8,18.93
Charlotte,NC,2023-03-10,11.8,16.9,8.6,3.4,17.3,6.72
Charlotte,NC,2023-03-11,8.3,13.0,3.2,0.0,18.8,20.03
Charlotte,NC,2023-03-12,4.8,8.6,1.9,9.9,14.7,6.97
Charlotte,NC,2023-03-13,7.1,12.5,3.0,0.4,18.0,11.79
Charlotte,NC,2023-03-14,3.7,9.0,-1.8,0.0,23.2,21.25
Charlotte,NC,2023-03-15,4.9,11.9,-2.2,0.0,17.1,22.22
Charlotte,NC,2023-03-16,8.6,17.7,-1.4,0.0,18.2,21.36
Charlotte,NC,2023-03-17,13.5,19.4,9.8,12.2,33.1,6.24
Charlotte,NC,2023-03-18,10.4,14.0,6.4,1.2,15.1,21.71
Charlotte,NC,2023-03-19,4.7,8.6,0.1,0.0,19.9,22.6
Charlotte,NC,2023-03-20,3.2,10.3,-3.5,0.0,16.9,23.04
Charlotte,NC,2023-03-21,7.2,15.5,-1.6,0.0,10.5,22.69
Charlotte,NC,2023-03-22,8.3,10.3,5.6,5.2,9.9,5.54
Charlotte,NC,2023-03-23,15.4,24.1,7.6,0.0,22.7,20.48
Charlotte,NC,2023-03-24,20.3,27.4,13.6,0.0,26.3,21.63
Charlotte,NC,2023-03-25,20.4,26.3,16.3,0.5,29.9,17.0
Charlotte,NC,2023-03-26,17.3,20.8,13.3,9.0,20.0,12.09
Charlotte,NC,2023-03-27,19.2,25.1,14.9,13.1,25.5,16.66
Charlotte,NC,2023-03-28,16.0,22.0,10.3,0.9,23.5,19.0
Charlotte,NC,2023-03-29,10.8,15.4,5.6,0.4,21.0,23.77
Charlotte,NC,2023-03-30,12.3,19.4,5.2,0.0,12.9,24.06
